id	name	website	start_date	end_date
398791	Self-Actualized Leadership Development Workshop	http://www.definedvalues.org	2019-12-01	2019-12-01
404574	Self-Actualized Leadership Development Workshop	http://www.definedvalues.org	2019-12-15	2019-12-15
404573	Self-Actualized Leadership Development Workshop	http://www.definedvalues.org	2019-12-08	2019-12-08
432097	Annual International Conference of Project Management	https://uonresearch.org/current-events/rw-icpm2019/	2019-10-22	2019-10-24
325512	Cannabis World Congress And Business Exposition	https://www.cwcbexpo.com/	2019-10-24	2019-10-26
398990	International Conference in Software Engineering Research and Innovation	http://conisoft.org/2019/	2019-10-23	2019-10-25
264022	International Conference on Recent Advances in Engineering and Technology	http://iastem.org/Conference2020/Netherlands/1/ICRAET/	2020-07-09	2020-07-10
248561	International Conference on Mechanical and Aerospace Engineering	http://iastem.org/Conference2020/Netherlands/1/ICMAE/	2020-07-09	2020-07-10
248563	International Conference on Social Science and Humanities	http://iastem.org/Conference2020/Netherlands/1/ICSSH/	2020-07-09	2020-07-10
173356	High Yield and Leveraged Finance Credit Analysis	https://www.moodysanalytics.com/public-courses/high-yield-and-leveraged-finance-credit-analysis	2020-03-23	2020-03-24
174627	The Effective Accounts Assistant	"https://www.bmc.net/Finance-,-Accounting-and-Budgeting/42/FBA134/The-Effective-Accounts-Assistant/Dubai"	2019-11-10	2019-11-14
248835	Choice Columbus Career Fair	https://choicecareerfairs.com/e/columbus-career-fair-december-11-2019	2019-12-11	2019-12-11
250042	International Conference on Business Economics Social Science & Humanities	https://academicfora.com/bessh-phuket-thailand-november-07-08-2019/	2019-11-07	2019-11-08
251214	Phoenix Job Fair	https://www.hirelive.com/fair/1797/AZ/phoenix/December/4/2019	2019-12-11	2019-12-11
251963	Denver Job Fair	https://www.hirelive.com/fair/1752/CO/denver/December/5/2019	2019-12-12	2019-12-12
293435	International Conference on Medical Medicine and Health Sciences	https://academicfora.com/mmhs-november-07-08-2019-phuket-thailand/	2019-11-07	2019-11-08
306536	International Conference on Research Advances in Social Sciences and Humanities	https://anissh.com/conferences/rassh-nov-2019/	2019-11-07	2019-11-08
352971	Long Island Career Fair	https://choicecareerfairs.com/e/long-island-career-fair-december-12-2019	2019-12-12	2019-12-12
74767	Regensburg Travel Exchange	https://www.reiseboersen.de/de/Reiseboersen/1639.html	2020-10-23	2020-10-24
18614	Intergalactic Bead & Jewelry Show-Richmond	https://beadshows.com/events/richmond-va-november-16-17-2019/	2019-11-16	2019-11-17
184102	Christmas Gifts Fair	https://countrywide-events.co.uk/event-dates	2019-11-16	2019-11-17
289586	Pasadena Jackalope Art Fair	https://www.jackalopeartfair.com/visitpasadena	2019-11-16	2019-11-17
131019	Best Practice Conference	https://www.bestpracticeshow.co.uk/	2020-10-14	2020-10-15
8453	Bondexpo	https://www.bondexpo-messe.de/messekalender/	2020-10-05	2020-10-08
112701	Timber Expo	https://www.ukconstructionweek.com/timber	2020-10-06	2020-10-08
52073	Law Manchester	http://www.thesolicitorsgroup.com/Exhibitions/2020/LawManchesterMay/	2020-05-12	2020-05-13
58598	Energy	https://www.ukconstructionweek.com/Energy_and_Hvac	2020-10-06	2020-10-08
158909	Family Law	http://www.thesolicitorsgroup.com/Training/TrainingCourseLocation.aspx?Location=Manchester	2020-05-13	2020-05-13
285065	Residential Property	http://www.thesolicitorsgroup.com/Training/TrainingCourseLocation.aspx?Location=Manchester	2020-05-13	2020-05-13
302013	Administration of Estates	http://www.thesolicitorsgroup.com/Training/TrainingCourseLocation.aspx?Location=Manchester	2020-05-13	2020-05-13
302015	Personal Injury	http://www.thesolicitorsgroup.com/Training/TrainingCourseLocation.aspx?Location=Manchester	2020-05-12	2020-05-12
259083	Innovation For Cool Earth Forum	https://www.icef-forum.org	2020-10-07	2020-10-08
218305	Automotive Prozesse & IT	http://www.automobilkongress.de/	2020-03-25	2020-03-26
238995	Data Centre World	http://www.datacentreworldasia.com/	2020-10-14	2020-10-15
307030	Cloud Security Expo	https://www.cloudandcybersecurityexpo.com/	2020-10-14	2020-10-15
344316	ANDREC	https://www.andrecweek.com/	2020-10-06	2020-10-08
373461	"Kuwait Health, Safety & Environment Forum"	http://www.hse-forum.com	2020-02-02	2020-02-04
376318	Retail Days	https://www.retaildays.fr/	2020-03-04	2020-03-05
239638	Global Institute for Leadership Development	https://www.linkageinc.com/institutes/global-institute-leadership-development.cfm?	2020-10-05	2020-10-07
324252	IADC ART DCS Subcommittee Meeting	https://www.iadc.org/event/iadc-art-dcs-subcommittee-34/	2019-11-14	2019-11-14
306283	National Drive Electric Week Event Toronto	https://driveelectricweek.org/event.php?eventid=2164	2020-09-13	2020-09-13
254463	Long Beach Dragon Boat Festival	http://www.lbdragonboat.com/	2020-07-25	2020-07-26
158965	WA State Health Fitness & Beauty Expo	http://wastatefitnessexpo.com/	2020-07-18	2020-07-18
298204	Clearwater Coin Club Meeting	http://clearwatercoinclub.50megs.com/	2019-11-14	2019-11-14
6504	Victam Asia & Animal Health & Nutrition Asia	https://vivhealthandnutrition.nl/?v=1	2020-03-24	2020-03-26
60605	International Garments Accessories & Packaging Expo	http://asktradex.com/	2020-01-15	2020-01-18
54704	Pubcon Las Vegas	https://www.pubcon.com/save-the-dates-pubcon-2018	2020-10-12	2020-10-15
302069	Introduction to Wills Drafting	http://www.thesolicitorsgroup.com/Training/TrainingCourseLocation.aspx?Location=Manchester	2020-05-13	2020-05-13
32456	Yarn & Fabrics Sourcing Fair	http://www.yandfdhaka.com/	2020-01-15	2020-01-18
244641	San Antonio Book Festival	https://festival.saplf.org/festival-info/	2020-04-04	2020-04-04
251097	Cedar Key Art Festival	http://www.cedarkeyartsfestival.com/	2020-04-04	2020-04-05
22553	Boston Book Print & Ephemera Show	https://www.bookandpaperfairs.com/boston-book-fair	2019-11-16	2019-11-16
317449	Tissue World Bangkok	https://www.tissueworld.com/bangkok/en-us/	2020-06-10	2020-06-12
106983	International Caspian Oil and Gas Conference	https://www.oilgasconference.az/	2020-06-03	2020-06-04
430648	Public Interest Technology Forum	https://www.ceda.com.au/Events/Library/S191031NEC	2019-10-31	2019-10-31
2210	SMAU Milano	https://www.smau.it/milano19/?lang=it	2019-10-22	2019-10-24
65805	Web and Digital Marketing Expo	https://www.japan-it-autumn.jp/en-gb/about/webmo.html	2019-10-23	2019-10-25
330500	Africa PPP - Public Private Partnership Conference and Showcase	http://africappp.com	2019-10-22	2019-10-24
440078	International Conference on Computing	http://www.icconf.org	2019-12-10	2019-12-12
244313	Scandinavian Conference On System And Software Safety	http://safety.addalot.se/2019	2019-10-22	2019-10-23
373769	Zoholics: Mumbai	https://events.zoho.com/ZoholicsIndia	2019-11-19	2019-11-20
218013	Antiques Week	https://lonestarglampinn.com/texas-antiques-week	2020-03-20	2020-04-04
269673	La Bahia Antiques Show & Sale	http://labahiaantiques.com/march-30-april-7/	2020-03-27	2020-04-04
23385	World Dairy Expo	https://worlddairyexpo.com/pages/Future-Expo-Dates.php	2020-09-29	2020-10-03
5555	Int'l Franchise Seoul Show	http://www.ifskorea.co.kr/en/	2020-03-26	2020-03-28
70021	Sacramento Women's Expo	http://sacwomensexpo.com/	2020-10-03	2020-10-03
326870	Leadership in Higher Education Conference	https://www.magnapubs.com/leadership-in-higher-education-conference/hotel-travel.html	2020-10-01	2020-10-03
