id	name	website	start_date	end_date
255944	Military Friendly Job Fair	https://www.corporategray.com/jobfairs/417	2020-02-26	2020-02-26
51338	China International Organic and Green Food Expo	http://www.ujfair.cn/enjoy-business-trip/route	2019-11-22	2019-11-24
296315	Buyers Cash & Carry	https://www.marketsquareshows.com/events/category/market-type/buyers-cash-and-carry/	2020-03-11	2020-03-11
196185	Successful Audit Data Analytics	https://misti.com/event-details?EVENTID=17557&ORGCODE=10	2020-10-05	2020-10-07
143906	Successful Medical Writing	https://management-forum.co.uk/product/details/889/successful-medical-writing?referrer=10times	2020-05-18	2020-05-20
270058	Colchester Jobs Fair	https://www.thejobfairs.co.uk/job-fairs	2020-09-16	2020-09-16
218369	Manchester Art Fair	https://www.manchesterartfair.co.uk/	2020-10-09	2020-10-11
223942	Greater St Louis Metro Area Train Show	http://mvns.railfan.net/ShowFlyer.htm	2020-10-10	2020-10-11
319375	Le Salon Maison de Cognac	http://www.salonhabitat.net/cognac-sept/visiter-salon-habitat-cognac-septembre	2020-09-11	2020-09-13
144454	"International Conference on Law, Economics and Politics"	https://www.flelearning.ca/aiclep/	2020-05-18	2020-05-20
303894	Veterans Car Show	http://www.vfvfoundation.com/car-show.html	2020-10-11	2020-10-11
329631	Chicago Northwest Career Fair hosted by United Career Fairs	https://www.unitedcareerfairs.com/calendar/	2019-12-17	2019-12-17
184870	Dealing with Difficult People Haven	https://www.pryor.com/training-seminars/dealing-with-difficult-people/?zip=66214&loc=CT&submit=Submit	2020-02-07	2020-02-07
144078	Education Estates	http://www.educationestates.com/	2020-10-13	2020-10-14
153012	Gulf Coast Conference	https://www.gulfcoastconference.com/	2020-10-13	2020-10-14
184280	Dealing with Difficult People	https://www.pryor.com/training-seminars/dealing-with-difficult-people/?loc=&zip=32822	2020-01-30	2020-01-30
227207	Corporate Fundraising	https://www.institute-of-fundraising.org.uk/events-and-training/events/training-corporate-fundraising-management-level-13-and-14-jan-20/	2020-01-13	2020-01-14
285860	Professional Ethics Committee Meeting	https://www.ctbar.org/events-education/events/event/2019/11/20/default-calendar/professional-ethics-committee-meeting-cpe191120-1254082	2019-11-20	2019-11-20
22607	International Motorcycle Shows-Long Beach	https://www.motorcycleshows.com/longbeach	2019-11-22	2019-11-24
243810	Niagara Spring Wedding Show	http://www.topweddingshows.com/	2020-01-11	2020-01-12
2525	Tracht & Country - Home of Alpine Lifestyle	https://www.trachtsalzburg.at/de.html	2020-02-28	2020-03-01
358183	MTSS RtI Conference	https://dbcconferences.com/new-orleans-mtss-april-11th-12th-2/	2020-04-02	2020-04-03
232432	Warbirds Over Wanaka International Airshow	http://www.warbirdsoverwanaka.com/	2020-04-10	2020-04-12
24621	BVE	http://www.bvexpo.com/	2020-05-13	2020-05-14
335344	Capacity Europe	https://www.capacitymedia.com/events/capacity-europe	2019-10-28	2019-10-31
379220	Convenience U Carwacs Show	https://www.convenienceu.ca/	2019-10-29	2019-10-30
428074	Qitcom	https://qitcom.qa/	2019-10-29	2019-11-01
332688	Diabetes Professional Care Conference	https://www.diabetesprofessionalcare.com/	2019-10-29	2019-10-30
404861	City of London Javascript Conference	https://cityjsconf.org/	2020-03-27	2020-03-27
241157	International Oyster & Seafood Fest	https://www.galwayoysterfestival.com/festival-programme-2019/	2020-09-25	2020-09-27
428282	Abu Dhabi Smart City Summit	http://www.smartabudhabisummit.com/	2019-10-29	2019-10-30
148870	North Carolina Digital Government Summit	https://www.govtech.com/events/	2020-09-02	2020-09-02
370711	African Investigative Journalism Conference	http://journalism.co.za/aijc/	2019-10-28	2019-10-30
447775	"International Conference on Education, Business and Social Science"	http://www.iconfebss.com	2019-11-30	2019-11-30
447776	"Asia Pacific Conference on Advances in Applied Science, Engineering and Technology"	http://www.apcaaset.com	2019-11-30	2019-11-30
447777	International Conference on Advances in Health and Medical Science	http://www.icahms.com	2019-11-30	2019-11-30
447778	Asia Pacific Conference on Business and Marketing	http://www.apcbmconference.com	2019-11-30	2019-11-30
447780	Asia Pacific Conference on Finance and Economics	http://www.apcbmconference.com	2019-11-30	2019-11-30
426778	Agrokomplex	https://www.agrokomplex.sk/en/vystavy/agrokomplex-2020/	2020-08-20	2020-08-23
447781	Asia Pacific Conference on Software and Applications	http://www.apcsaconference.com	2019-11-30	2019-11-30
447782	International Conference on Internet and World Wide Web	http://www.iciwww.com	2019-11-30	2019-11-30
431221	International Symposium on Dendritic Cells	https://dc2020symposium.com/	2020-10-11	2020-10-15
342668	Foundermade Discovery Show	https://www.foundermade.com/east-2020#east-2020-overview	2020-05-27	2020-05-27
246027	Mexico EDUEXPOS	https://www.fppedu.media/events	2020-02-18	2020-02-18
296831	National Drive Electric Week - Liberty Lake	https://driveelectricweek.org/event.php?eventid=2167	2020-09-26	2020-09-26
356135	World Drug Safety Congress	https://www.terrapinn.com/conference/world-drug-safety-congress-europe/?utm_source=terrapinn&utm_campaign=listing&utm_medium=link&utm_term=AF	2020-09-22	2020-09-23
447784	International Conference on New Materials Research and Applications	http://www.nmra2020.org/	2020-03-26	2020-03-29
403192	Conference on EU Law in the Insurance Sector	https://www.era.int/cgi-bin/cms?_SID=135b1fed1cd7e7564d19631fd43836d516df44c800659047915761&_sprache=en&_bereich=artikel&_aktion=detail&idartikel=129248	2020-05-07	2020-05-08
447786	World Congress on Biosensors & Bioelectronics	http://www.meetingsint.com/conferences/biosensor-bioelectronics	2019-11-27	2019-11-28
447789	Korea Aero Summit	https://www.koreaaerosummit.com/	2020-03-04	2020-03-05
219181	Solar Summit	https://www.greentechmedia.com/events	2020-04-29	2020-04-30
18627	Intergalactic Bead & Jewelry Show-Durham	https://beadshows.com/events/durham-nc-january-18-19-2020/	2020-01-18	2020-01-19
132651	Intergalactic Bead & Jewelry Show North Charleston	https://beadshows.com/events/charleston-sc-january-11-12-2019/	2020-01-11	2020-01-12
8618	ZAK Salaam India Expo	https://zaksalaamindia.com/	2020-01-09	2020-01-12
725	Global Sources Consumer Electronics Show	https://www.globalsources.com/	2020-04-11	2020-04-14
288663	Lytham Hall Classic Car & Motorcycle Show	http://www.markwoodwardclassicevents.com/13th-lytham-hall-classic-car-motorcycle-show	2020-08-02	2020-08-02
288662	Leighton Hall Classic Car & Bike Show	http://www.markwoodwardclassicevents.com/21st-leighton-hall-classic-car-bike-show	2020-07-05	2020-07-05
435131	ITIL Foundation 2-days Bootcamp in Miami	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Albany/11/1/1	2019-11-07	2019-11-08
160091	Annual Navigating Payments	http://www.navigatingpayments.org/aws/UMACH/pt/sp/conference_home_page	2020-09-15	2020-09-17
246032	Mexico EDUEXPOS	https://www.fppedu.media/events	2020-02-15	2020-02-16
378901	Global Banking Transformation Conference	https://c-parity.com/5th-global-banking-transformation-conference/	2020-03-05	2020-03-06
422229	"Project Management Professional 4-days Bootcamp in Tulsa, OK"	https://www.certificationplanner.com/APM/Project-Management-Professional-(PMP)/ICT/Albany/12/1/1	2019-11-05	2019-11-08
434284	Lean Six Sigma Green Belt 4-days Bootcamp in Columbus	https://www.certificationplanner.com/LSS/Lean-Six-Sigma-Green-Belt-(LSSGB)/ICT/Albany/9/1/1	2019-11-05	2019-11-08
435468	ITIL Foundation 2-days Bootcamp in Memphis	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Memphis/11/1/56	2019-11-07	2019-11-08
416571	GovConnect Canada	https://www.canadianinstitute.com/govconnect-canada/	2020-10-01	2020-10-01
433915	Lean Six Sigma Black Belt 4-days Bootcamp in Pierre	http://www.certificationplanner.com	2019-10-29	2019-11-01
433915	Lean Six Sigma Black Belt 4-days Bootcamp in Pierre	http://www.certificationplanner.com	2019-10-29	2019-11-01
433915	Lean Six Sigma Black Belt 4-days Bootcamp in Pierre	http://www.certificationplanner.com	2019-10-29	2019-11-01
433915	Lean Six Sigma Black Belt 4-days Bootcamp in Pierre	http://www.certificationplanner.com	2019-10-29	2019-11-01
433915	Lean Six Sigma Black Belt 4-days Bootcamp in Pierre	http://www.certificationplanner.com	2019-10-29	2019-11-01
402403	Arival	https://www.arivalevent.com/apac-2020/program/	2020-06-15	2020-06-17
238317	Georgetown Fair	http://www.georgetownfair.org/	2020-08-08	2020-08-15
236335	Attica Independent Fair	http://atticafair.com/	2020-08-11	2020-08-15
226436	International Conference on Social Science & Humanities	https://eurasiaresearch.org/conference/bangkok-icssh-21-22-dec-2019	2019-12-21	2019-12-22
242756	International Conference on Research in Social Science & Humanities	https://eurasiaresearch.org/conference/bangkok-icssh-21-22-dec-2019	2019-12-21	2019-12-22
379301	International Conference on Social Science & Humanities	https://eurasiaresearch.org/conference/prague-icssh-02-03-june-2020	2020-06-02	2020-06-03
390445	"Finance, Business & Banking Symposium"	https://www.researchfora.net/event/index.php?id=1017784	2019-12-16	2019-12-16
279426	Herbstschau Herrenberg	https://www.herbstschau-herrenberg.de	2020-10-09	2020-10-12
390179	World Conference on Financial Accounting	https://www.researchfora.net/event/index.php?id=1017779	2019-12-16	2019-12-16
390182	World Conference on Systems Engineering Research	https://www.researchfora.net/event/index.php?id=1017776	2019-12-16	2019-12-16
284144	"Academic International Conference on Business, Economics and Management"	https://www.flelearning.ca/aicbem/	2020-01-20	2020-01-22
378900	Hong Kong Watch Guild Show	http://www.hkwgs.com/home2.html	2019-11-13	2019-11-13
351762	Frontend Developer Conferences	https://vuejs.amsterdam/#	2020-02-20	2020-02-21
195559	Introduction to the Holocaust	https://www.iwm.org.uk/events/the-holocaust-exhibition-a-guided-tour	2019-11-20	2019-11-20
249975	NSA Eastern Region Ram Sale	https://www.nationalsheep.org.uk/events/diary/27986/nsa-eastern-region-melton-mowbray-ram-sale-2/	2020-09-18	2020-09-18
174340	Seniors Education Fair Dusseldorf	https://jugendbildungsmesse.de/jubi-standorte/auslandsjahr-duesseldorf-nordrhein-westfalen/	2020-01-25	2020-01-25
23630	AGRITECH Tokyo	https://www.agriexpo-tokyo.jp/en-gb/about/agritech.html	2020-10-14	2020-10-16
394353	Hawaii Hemepath Conference	https://www.pathcme.com/	2020-09-14	2020-09-18
447573	HFES International Annual Meeting	https://www.hfes.org/events/future-and-past-hfes-meetings	2021-10-04	2021-10-08
447449	Quality and Regulations Conference	https://www.pda.org/global-event-calendar/event-detail/quality-and-regulations-conference	2020-06-09	2020-06-10
447425	AI Hardware Summit	https://www.aihardwaresummiteu.com/events/ai-hardware-summit-europe	2020-03-10	2020-03-11
447492	Power Sources Conference	http://www.powersourcesconference.com/	2020-06-15	2020-06-18
433880	Lean Six Sigma Black Belt 4-days Bootcamp in Tulsa	https://www.certificationplanner.com/LSS/Lean-Six-Sigma-Black-Belt-(LSSBB)/ICT/Tulsa/8/1/96	2019-11-05	2019-11-08
275292	Begin Grad Fair	https://begingroup.com/en/fairs/begin-grad-tour/edu-fair-vladivostok-i.html	2020-10-08	2020-10-08
447604	MENA Water Summit	http://www.wpsummits.com/menawater/	2020-03-17	2020-03-17
434294	Lean Six Sigma Green Belt 4-days Bootcamp in Tampa	http://www.certificationplanner.com	2019-10-29	2019-11-01
434294	Lean Six Sigma Green Belt 4-days Bootcamp in Tampa	http://www.certificationplanner.com	2019-10-29	2019-11-01
434294	Lean Six Sigma Green Belt 4-days Bootcamp in Tampa	http://www.certificationplanner.com	2019-10-29	2019-11-01
434294	Lean Six Sigma Green Belt 4-days Bootcamp in Tampa	http://www.certificationplanner.com	2019-10-29	2019-11-01
434294	Lean Six Sigma Green Belt 4-days Bootcamp in Tampa	http://www.certificationplanner.com	2019-10-29	2019-11-01
401904	Compliance & Regulation Forum	https://fia.org/events/compliance-and-regulation-forum-future-cross-border-market-regulation	2019-11-12	2019-11-12
447811	DevOpsCon Singapore	https://devopscon.io/singapore/	2020-03-23	2020-03-26
447814	Liverpool Jobs Fair	https://www.thejobfairs.co.uk/	2020-10-28	2020-10-28
447815	Swindon Jobs Fair	https://www.thejobfairs.co.uk/	2020-09-25	2020-09-25
436359	An Essential Overview of the Medical Device Industry	https://management-forum.co.uk/product/details/2219/an-essential-overview-of-the-medical-device-industry?referrer=10times	2020-05-07	2020-05-07
447818	World Congress on Nursing Research and Evidence-Based Practice	https://nursing-healthcare.pulsusconference.com/	2020-05-04	2020-05-05
