id	name	website	start_date	end_date
188809	Construction and Living Fair	http://baumesse.com/messestandorte/meerbusch	2020-10-02	2020-10-04
320452	Made in Lithuania	http://www.parodos.lt/en/parodos/rinkis-preke-lietuviska-2019/	2020-10-09	2020-10-11
170128	Greater Detroit Gem Mineral Fossil Show	https://www.michmin.org/show-info	2020-10-09	2020-10-11
20378	Deseret News Home Show	https://deseretnewshomeshow.com/	2020-10-09	2020-10-11
305471	The Effective Facilitator: Maximizing Involvement and Results	http://www.amanet.org/training/seminars/the-effective-facilitator-maximizing-involvement-and-results.aspx	2020-02-24	2020-02-25
370302	Fraser Valley Pet Expo	https://www.fraservalleypetexpo.com/	2019-10-19	2019-10-20
293912	Payroll Law	https://www.pryor.com/training-seminars/payroll-law/?zip=92108&loc=CA&submit=Submit	2020-01-27	2020-01-27
302607	Microsoft Excel Basics	https://www.pryor.com/training-seminars/microsoft-excel-basics/?zip=89433&loc=NV&submit=Submit	2020-01-16	2020-01-16
218407	Record Fair Glasgow	http://www.vip-24.com/venues/glasgowbellahouston.htm	2020-02-22	2020-02-22
262647	The Worcester Luxury Wedding Show	https://www.divaweddingfayres.com/the-big-worcester-wedding-show	2020-05-17	2020-05-17
251989	Stoke on Trent Luxury Wedding Show	https://www.divaweddingfayres.com/stoke-on-trent-c1zrf	2020-02-16	2020-02-16
266273	VETERAMA Mannheim	https://www.veterama.de/	2020-10-09	2020-10-11
304271	New Scientist Live	https://live.newscientist.com/#/	2020-10-15	2020-10-18
11918	Baby Welt - Munich	https://www.babywelt-muenchen.de/de/Home.html	2020-10-09	2020-10-11
172730	Antiques & Vintage Hexham	http://ccevents.net/wp/?event=antiques-vintage-hexham-43	2019-11-12	2019-11-12
218401	Record Fair Manchester	http://www.vip-24.com/venues/manchester.htm	2020-02-23	2020-02-23
253009	Columbus Job Fair	https://jobfairsnearme.com/job_fairs/columbus-job-fair-nov-14-2019-3	2019-11-14	2019-11-14
331567	Orsett Hall Wedding Show	https://www.mainweddingsandevents.co.uk/Essex-Wedding-Shows/Chelmsford-City-Racecourse-Wedding-Show-8th-and-9th-February-2020/	2020-02-08	2020-02-09
205477	Channels Golf Club Wedding Show	https://www.mainweddingsandevents.co.uk/Essex-Wedding-Shows/Chelmsford-City-Racecourse-Wedding-Show-8th-and-9th-February-2020/	2020-02-08	2020-02-09
145875	Chelmsford City Racecourse Wedding Show	https://www.mainweddingsandevents.co.uk/Essex-Wedding-Shows/Chelmsford-City-Racecourse-Wedding-Show-8th-and-9th-February-2020/	2020-02-08	2020-02-09
290021	Living History Flying Day	https://planesoffame.org/events-calendar/LHFD-AD-4-Skyraider-Oct-5-19	2019-11-02	2019-11-02
161107	Christmas Gift Fair Newmarket	https://presentsgalore.org/	2019-11-22	2019-11-24
381483	International Conference on Mechanical Engineering and Vehicle Engineering	http://www.meve.net	2019-11-22	2019-11-24
400536	Asia-Pacific Vitreo-Retina Society Congress	https://2019.apvrs.org/	2019-11-22	2019-11-24
345804	EQUITANA Auckland	https://www.equitanaakl.co.nz/	2019-11-21	2019-11-24
403194	East Africa Tourism & Hospitality Expo	http://mikonoexpogroup.com/eathe/	2020-01-24	2020-01-26
322910	ACTFL Convention and World Languages Expo Washington	https://www.actfl.org/convention-expo	2019-11-22	2019-11-24
376214	United Kingdom Sports Analytics Conference	https://sportstechworldseries.com/uk/	2019-11-29	2019-11-29
65070	Austin (CTEA) Expo & Tech Forum	https://www.smta.org/expos/#westpenn	2020-10-13	2020-10-13
70953	Diversity Employment Day Career Fairs	http://citycareerfair.com/2020-schedule/	2020-10-07	2020-10-07
201361	Business Law Section Meeting	https://www.ctbar.org/events-education/events/event/2019/11/12/default-calendar/business-law-section-meeting-sbl191112-1258313	2019-11-12	2019-11-12
264031	Solo and Small Firm Brown Bag Lunch	http://www.sfbar.org/calendar/eventdetail.aspx?id=X190003K/X190003A	2019-11-19	2019-11-19
336470	Knoxville Chapter Meeting	https://www.financialexecutives.org/Network/Chapters/Knoxville/Events/Knoxville-Chapter-November-Meeting-IMG-Vol-Netwo.aspx	2019-11-19	2019-11-19
100434	More Electric Aircraft Europe	https://www.iqpc.com/events-more-electric-aircraft/venue	2019-10-28	2019-10-31
407884	The Peace Agenda	https://thevaluesstring.com	2019-10-19	2019-10-19
435233	ITIL Foundation 2-days Bootcamp in Calgary	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Albany/11/1/1	2019-11-07	2019-11-08
434251	Lean Six Sigma Green Belt 4-days Bootcamp in Saint Paul	https://www.certificationplanner.com/LSS/Lean-Six-Sigma-Green-Belt-(LSSGB)/ICT/Saint-Paul/9/1/82	2019-10-29	2019-11-01
434087	Lean Six Sigma Green Belt 4-days Bootcamp in Chicago	https://www.certificationplanner.com/LSS/Lean-Six-Sigma-Green-Belt-(LSSGB)/ICT/Chicago/9/1/20	2019-10-29	2019-11-01
434404	ITIL Foundation 2-days Bootcamp in Tucson	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Tucson/11/1/95	2019-10-31	2019-11-01
434408	ITIL Foundation 2-days Bootcamp in Fresno	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Fresno/11/1/35	2019-10-31	2019-11-01
434412	ITIL Foundation 2-days Bootcamp in Sacramento	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Sacramento/11/1/80	2019-10-31	2019-11-01
435497	ITIL Foundation 2-days Bootcamp in Chihuahua	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Chihuahua/11/3/101	2019-10-31	2019-11-01
435500	ITIL Foundation 2-days Bootcamp in Guanajuato	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Guanajuato/11/3/104	2019-10-31	2019-11-01
435501	ITIL Foundation 2-days Bootcamp in Guadalajara	https://www.certificationplanner.com/ITSA/ITIL-Foundation/ICT/Guadalajara/11/3/102	2019-10-31	2019-11-01
