Event ID	Event Name	Website	Start-End Date
304296	Heritage Markets Cash & Carry Wholesale Shows	http://www.heritagemarkets.com/cgi-bin/shop/upcoming-shows.html	23 - 23 Jan 2020
390063	International Conference on Geological and Environmental Sustainability	https://www.researchfora.net/event/index.php?id=1124288	8 - 8 Feb 2020
390060	World Congress on Advanced Pharmacy and Clinical Research	https://www.researchfora.net/event/index.php?id=1124286	8 - 8 Feb 2020
390059	International Conference on Nursing Practice & Research	https://www.researchfora.net/event/index.php?id=1124289	8 - 8 Feb 2020
302078	Human Resources for Anyone with Newly Assigned HR Responsibilities	https://www.pryor.com/training-seminars/human-resources-newly-assigned-hr-responsibilities/?zip=10017&loc=CA&submit=Submit	17 - 17 Jan 2020
300593	Payroll Law	https://www.pryor.com/training-seminars/payroll-law/?zip=10017&loc=NY&submit=Submit	6 - 6 Feb 2020
16402	International Comic Fair of Barcelona	https://www.comic-barcelona.com/cat/inici.cfm	8 - 10 May 2020
65278	Google Analytics & Ads Training in Boston	https://training.bounteous.com/training/boston/?ns=l#jan	13 - 17 Jan 2020
425339	Virtual Power Plants, New Energy Storage and Renewable Energy Innovations Global Summit	http://claridenglobal.com/conference/vpp-energystorage-au/	14 - 15 Nov 2019
375494	India Wind Energy Forum	https://events.firstviewgroup.com/IndiaWindEnergyForum2019	14 - 15 Nov 2019
411063	Medical Cannabis Conference & Expo	https://cannabisexpomalta.com/	13 - 14 Jan 2020
145850	The Tech Show - Singapore	https://thetechshow.com.sg/	14 - 17 Nov 2019
174679	Nordic IT Security	https://www.nordicitsecurity.com/	14 - 14 Nov 2019
421774	World EV Show - Delhi	https://worldevshow.com/	14 - 15 Nov 2019
8979	Mactech Expo	http://www.mactech.com.eg/	13 - 16 Nov 2019
8980	Airtech Expo	http://www.airtech-eg.com/	13 - 16 Nov 2019
359019	International Metal Technology Taiwan	https://www.imttaiwan.com/	7 - 10 Nov 2019
232165	Exhibition for machine tools, industrial tools, welding and cutting equipment	http://www.mactech.com.eg/	13 - 16 Nov 2019
409762	American Mathematical Association of Two Year Colleges Conference	https://amatyc.site-ym.com/events/EventDetails.aspx?id=1238585	14 - 17 Nov 2019
124110	Global Liner Shipping Conference	https://maritime.knect365.com/global-liner-shipping/	11 - 13 May 2020
307185	Innovative Research in Engineering and  Information Technology International Conference	https://ireitic.weebly.com/	3 - 5 Jan 2020
23426	Living Kitchen	http://www.livingkitchen-cologne.com/LivingKitchen/index-4.php	18 - 24 Jan 2021
228387	Riverwalk Fine Art Fair	http://www.napervilleartleague.com/riverwalk-fine-art-fair.html	20 - 21 Sep 2020
247343	International Conference on Software and Information Engineering	http://www.istdst.org/EVENT	8 - 9 Dec 2019
247338	International Conference on Mechanical and Mechatronics Engineering	http://www.istdst.org/EVENT	8 - 9 Dec 2019
446289	Yogafest Dubai	https://richyevents.com	9 - 10 Oct 2019
440018	Doula/Birth Coach DONA Certified Training	http://Uniquenaturalbirthing.com	8 - 10 Nov 2019
247382	International Conference on Ocean, Offshore and Arctic Engineering	http://www.istdst.org/EVENT	8 - 9 Dec 2019
247340	International Conference on Metallurgical and Materials Engineering	http://www.istdst.org/MME	8 - 9 Dec 2019
247050	International Conference on Architectural and Environmental Engineering	http://www.istdst.org/AEE	8 - 9 Dec 2019
247341	International Conference on Nutrition and Food Sciences	http://www.istdst.org/NFS	8 - 9 Dec 2019
246694	International Conference on Computer and Information Engineering	http://www.istdst.org/CIE	8 - 9 Dec 2019
